avgHourlyAirTemp,IMF1 avgHourlyAirTemp,IMF2 avgHourlyAirTemp,IMF3 avgHourlyAirTemp,IMF4 avgHourlyAirTemp,IMF5 avgHourlyAirTemp,IMF Res avgHourlyAirTemp,avgHourlyHumidity,IMF1 avgHourlyHumidity,IMF2 avgHourlyHumidity,IMF3 avgHourlyHumidity,IMF4 avgHourlyHumidity,IMF5 avgHourlyHumidity,IMF Res avgHourlyHumidity,avgHourlyRainfallRate,IMF1 avgHourlyRainfallRate,IMF2 avgHourlyRainfallRate,IMF3 avgHourlyRainfallRate,IMF4 avgHourlyRainfallRate,IMF5 avgHourlyRainfallRate,IMF Res avgHourlyRainfallRate,avgHourlyBarometricPressure,IMF1 avgHourlyBarometricPressure,IMF2 avgHourlyBarometricPressure,IMF3 avgHourlyBarometricPressure,IMF4 avgHourlyBarometricPressure,IMF5 avgHourlyBarometricPressure,IMF Res avgHourlyBarometricPressure
0.89,-272.2926435,2.664276305,1.164619625,-1.224996476,-3.886283818,274.4650279,91.62,272.007864,-453.6009427,0.247994611,3.732752938,-3.17134807,272.4036792,0,-271.8664381,-4.025076774,-1.960843616,6.689995845,0.473166532,270.6891961,997.55,271.9529652,451.1865944,-3.931737409,4.193432011,3.92524164,270.2235042
0.58,-272.2680323,2.267002026,-2.563930245,-2.78794143,4.714978079,271.2179239,92.65,272.6902826,-448.6459225,1.48721972,-8.21850313,2.485402241,272.851521,0,-272.9794379,1.758043995,6.306065665,-7.80143593,-1.335692045,274.0524562,997.96,272.8685392,447.4132929,8.708616894,-0.529876692,-5.118986065,274.6184138
0.49,-272.2499545,-6.53867453,2.449236509,7.295511028,-4.924518013,274.4583995,93.01,271.3551827,-448.6526219,-11.09094198,9.15892777,-1.510915021,273.7503685,0,-270.7596705,5.98213078,-13.05918243,2.075031071,2.870078086,272.891613,998.94,271.1190863,452.5586106,7.088446834,-9.130279793,5.14047728,272.1636588
-3.08,-272.7495547,-14.07909673,15.66339866,-8.309962614,4.422805928,271.9724094,90.23,275.3393117,-458.1442087,-1.688642219,0.676604811,1.578223988,272.4687104,0,-278.0422452,14.62967018,-16.12977823,8.36229887,-2.371445842,273.5515002,1017.86,279.9376617,463.7002153,-4.266763318,8.021095939,-4.651926876,275.1197172
-2.9,-280.5487833,-8.017659648,14.35736216,-1.344266659,-4.073183183,276.7265306,90.88,280.056192,-467.6656539,9.057037151,-7.4841309,-0.043738058,276.9602936,0,-279.0844949,10.50068706,-8.995081164,-2.425521666,3.867894796,276.1365159,1020.5,278.2661265,469.3672622,-10.54192652,5.371587427,3.306465961,274.7304844
-2.64,-277.9123491,-6.037081722,-0.21279695,6.786431422,-0.581446534,275.3172429,89.79,277.973267,-469.1928064,7.291029808,-1.020044679,-2.691185457,277.4297397,0,-278.2207416,1.834655972,2.447516801,-5.952149658,-0.188587955,280.0793065,1022,278.4578355,468.1683531,-5.211379873,-0.483575637,1.634041595,279.4347253
-2.6,-278.6093694,-0.945282395,-4.922812221,4.32859811,0.40085879,277.1480071,88.88,278.6860447,-467.2927926,-4.165240273,4.607870376,0.42765061,276.6164672,0,-278.7103759,1.442517399,-4.05321134,4.104301544,4.24E-04,277.2163445,1023.32,278.6864591,467.0660721,-3.858858473,4.1389626,-0.095407734,277.3827724
-2.68,-278.6216003,-1.809435917,-3.30502582,3.700539513,-0.228256454,277.583779,88.28,278.5500502,-467.4210905,-2.938738023,2.438807404,-0.010831369,277.6618023,0,-278.5199159,1.907740761,-2.575299558,0.908270487,-0.0028916,278.2820958,1023.42,278.556446,467.9634973,-2.022548056,-0.274946552,0.220772021,278.9767793
-2.65,-278.6423006,-1.650735309,-1.470687898,-1.093932673,0.721190802,279.4864657,88.63,278.7336204,-468.2788225,-0.801550142,-1.717310229,1.099431609,279.5946309,0,-278.7935672,0.908412791,-0.052530335,-1.729290374,0.341116893,279.3258583,1023.69,278.8118888,468.1325036,0.51260884,-1.25590479,-1.294405257,278.7833089
-2.68,-278.796054,-0.112045037,0.795782076,-0.962493796,-1.698645836,278.0934566,88.66,278.749201,-467.532719,0.487370665,-0.607717301,0.27560997,277.2882547,0,-278.6676275,-0.130259562,0.425725047,-0.171310457,1.816384269,276.7270883,1023.69,278.5729019,466.7019569,0.306440995,0.093222033,1.110254683,276.9052234
-2.91,-278.5466451,-1.511892294,0.015581223,0.218104106,-0.584825318,277.4996774,89.36,278.7099614,-465.9890772,-0.336456031,0.19216065,-1.571842132,278.3552533,0,-279.1308201,1.900178341,-0.187078072,0.399912463,-1.554503983,278.5723114,1023.96,279.7243323,465.7311507,0.613869782,0.45226076,-1.113643374,278.5520298
-2.91,-280.2459699,-1.50050855,0.438905838,0.535231442,-0.477738884,278.3400801,91.36,280.4163881,-466.1035751,-1.566483505,0.419678509,0.21185827,277.9821337,0,-280.105298,4.046118801,-1.773365991,-0.554689643,0.863372573,277.5238623,1024.93,279.4385612,467.0408815,1.63024973,-1.349926973,1.019433796,277.1508007
-2.65,-278.7368359,-3.986064425,2.289697501,0.516780178,0.281545097,276.9848775,87.34,278.3184463,-468.2898083,-1.396772799,1.731723825,-0.45336009,277.4297711,0,-278.3071316,3.215091837,-2.495263907,0.06625605,-0.605297799,278.1263454,1025.9,278.5832624,469.5588093,1.014175146,-1.713959367,-0.332200219,278.7899128
-1.99,-278.900606,-3.711857528,2.516805156,-0.790449675,0.289366686,278.6067414,87.44,279.061754,-470.6416515,-0.457332422,1.402180365,-0.056561471,278.131611,0,-279.0175197,2.993464823,-2.691936245,1.25079158,-0.125169699,277.5903693,1026.06,278.8403921,471.4153707,-1.637211708,0.310182286,-0.08632039,277.217587
-1.11,-278.628092,-0.465822357,1.329774527,-0.616094185,0.081239296,277.1889947,86.88,278.4299222,-471.739878,3.179636098,-0.738750719,0.251401496,277.4976689,0,-278.2443143,-1.592192599,1.871556319,-0.052039394,0.122952719,277.8940373,1025.9,278.0641539,471.3990748,-2.11332779,0.330534925,-0.061480574,278.2810447
-0.43,-277.9102674,2.480156925,-3.689656882,0.387681204,-0.247186485,278.5492727,86.85,277.8208229,-470.2008433,0.948946738,0.292172896,-0.409723599,278.3986244,0,-277.8235109,-4.890965578,3.88243072,0.107491502,-0.525049191,279.2496035,1025.33,277.9378217,468.1991046,-0.129361122,-0.05027949,-0.755497982,280.1282123
0,-278.2056013,3.070662016,-3.811605555,-0.281070294,-0.97481477,280.2024299,90.62,278.6900871,-465.8519529,-0.433769248,-0.38899771,-1.05725458,279.6618873,0,-279.4034606,-2.471722231,3.681098168,-0.192545498,-0.510526175,278.8971563,1025.18,280.2146243,463.9328555,1.735543153,0.571159731,0.133670193,278.5921471
0.35,-280.8456658,3.003480804,-2.20316169,0.855773422,0.957890298,278.581683,95.2,281.0064669,-463.1850609,-3.67843446,0.410701703,1.781403651,278.8649231,0,-280.588131,1.768700478,-1.925512334,-0.531432138,1.835348808,279.4410262,1025.24,279.7633578,463.9177486,1.963279976,-1.43591896,0.784561185,280.2469713
0.62,-278.9013586,-2.583001796,3.917080561,-1.807655076,-0.616704547,280.6116395,90.74,278.3496337,-465.8130475,-0.007265412,-0.084766573,-2.244437888,280.5398837,0,-278.239684,2.578887614,-4.088845476,2.135602283,-2.422517269,280.0365568,1025.72,278.4481668,468.0827354,-1.260466839,2.544741117,-1.176572306,279.0813958
-0.03,-278.7175947,-3.762945976,3.978083007,-0.761359678,0.985311962,278.2485054,88.61,278.8298616,-469.8798975,2.411251601,-2.802693107,2.44179464,277.6096828,0,-278.7183854,2.620148798,-3.381821945,-0.360033224,2.543582681,277.2965091,1026.37,278.4754449,470.7084649,-3.163959271,1.872113347,1.094938398,277.3829978
-0.34,-278.2774829,-1.773857344,0.060104329,2.569851391,-0.827712143,277.9090966,87.38,278.2759137,-470.594011,2.385693295,0.630289745,-2.174247052,278.8563614,0,-278.5058976,0.228249683,1.90114282,-1.083089012,-1.936498464,279.3960926,1026.46,278.8627801,469.9528189,0.870830588,-1.943392858,-0.905025172,279.6219884
-0.9,-279.1661353,0.271094327,0.174014335,-1.597211733,-0.094103459,279.5123419,88.59,279.2746383,-469.2885438,-0.409738218,-0.719523805,0.687721618,279.0454459,0,-279.1745736,0.313257672,-0.86567884,0.131546218,1.334065554,278.261383,1026.59,278.9800994,468.9260787,-1.13787877,0.85336394,1.06853182,277.8998049
-0.78,-278.8452815,-0.198553797,-0.998641677,1.017995847,0.379588715,277.8648924,87.78,278.8511749,-468.924709,-0.815663619,0.549053685,-0.015891338,278.1360353,0,-278.9512152,0.837371377,-0.557581677,0.272567814,-0.378623948,278.7774816,1027.36,279.0163828,469.1673931,0.290966876,0.120355065,-0.487492538,279.2523947
-0.51,-278.9434676,-1.091980904,0.74407645,0.009559628,-0.56917725,279.3409897,87.51,278.7385969,-469.51163,-0.075264735,-0.070447683,-0.635310056,279.0640555,0,-278.5115893,1.106092135,-0.777287616,-0.205204982,-0.465585276,278.8535751,1026.8,278.3924951,469.8795505,0.173902895,-0.292146507,-0.193079479,278.8392775
-0.08,-278.439442,-1.299207213,0.904614803,-0.324824468,0.192427644,278.8864313,87.13,278.6033443,-470.2462379,-0.045969239,-0.236985154,0.313478509,278.7423695,0,-278.7669051,0.944971693,-0.710080653,-0.084187392,-0.077480748,278.6936822,1028.26,278.8245083,470.5796816,0.063095998,0.376652142,-0.428855166,278.8449171
0.7,-278.7460468,-0.365913331,0.256764738,0.279490003,0.702555718,278.5731496,86.47,278.5833956,-470.8182583,-0.146536655,-0.830643401,0.823554237,278.8584885,0,-278.4228054,0.569078649,0.385509469,-0.730935955,-1.082461619,279.2816149,1028.51,278.3245802,470.9235004,0.479240716,1.212868209,-1.225622675,278.7954332
1.14,-278.2916072,-0.728627491,-0.441603757,1.717478946,0.388579452,278.49578,85.61,278.2791181,-470.9636988,-1.601780908,-0.250014991,1.432667238,278.7137094,0,-278.2327816,1.011392632,-0.56031666,-2.469459297,1.167922686,279.0832423,1029.07,278.1332721,471.1396889,3.017417658,-2.421351863,-0.207725535,279.4086987
1.27,-278.0214356,-2.102555247,2.836595199,0.473658256,-1.421337329,279.5050747,84.33,277.9801794,-471.6987024,-2.852256607,2.701815823,-1.044163055,279.2431268,0,-278.0730348,2.6512301,-4.52204294,1.049097859,-0.037226973,278.9319767,1029.88,278.2778665,472.772393,1.362926226,-2.017779876,0.856416247,278.6281779
1.18,-278.4709661,-2.371070237,5.09215156,-2.699223471,1.240824523,278.3882837,82.93,278.4881673,-474.2501435,0.491920617,-0.968339259,0.924100153,278.2442947,0,-278.233178,3.062762919,-4.867815082,1.650506985,0.121345495,278.2663776,1031.59,277.7602481,475.7932653,-2.110447358,2.531479347,-0.76988246,278.385337
1.52,-277.2637825,-2.665157535,3.956036804,0.047887227,-1.086961301,278.5319773,79.24,276.9686052,-477.003189,3.129525116,-2.317828447,-0.059482758,278.5223699,0,-276.9927939,0.750886482,-1.775075257,-1.28024566,1.0732297,278.2239986,1032.4,277.2816885,477.6409977,-2.323296948,0.847040798,1.013179276,277.9403907
1.63,-277.6548007,-0.497410879,0.06405022,1.955383465,-0.15802829,277.9208062,79.52,277.9187064,-477.7470044,1.232978054,1.047006103,-1.146182663,278.2144965,0,-277.9626809,0.247791368,0.871016691,-0.982451814,-0.68302565,278.5093503,1032.72,277.7904762,477.5734906,-0.057074114,-1.46089523,0.3668569,278.5071457
1.9,-277.4963409,1.12624212,-0.44740128,-0.596677759,1.135415592,278.1787622,79.12,277.2144079,-477.3799766,-0.014856382,0.580797128,0.804874798,277.9147532,0,-277.0618716,-2.103415566,0.399645039,0.912735852,-0.128626007,277.9815323,1032.14,277.0884129,477.2451298,-0.288574744,0.490247652,-0.816917299,278.4217017
2.16,-277.2488854,2.126484528,-0.792122581,0.143383717,-0.944541842,278.8756816,79.32,277.4213351,-477.0374043,0.524314553,-0.203676385,-0.528076806,279.1435079,0,-277.4789985,-2.751602328,1.288888634,-0.411939244,0.284604672,279.0690468,1032.7,277.385631,476.5629873,-0.344916432,-0.264159614,0.667890316,278.6925674
2.04,-277.2439909,2.172792582,-1.589293165,-0.186015501,0.63657888,278.2499281,79.78,277.2392283,-475.7709902,-0.023081814,-0.100794185,0.227331977,278.2083059,0,-277.4992981,-2.455072708,1.61010075,0.033223861,-0.258687136,278.5697333,1031.97,277.9787506,474.852609,0.325108156,0.114385492,-0.294246985,278.9933938
1.66,-278.4687754,2.32499362,-1.439396974,0.15699992,-0.137949419,279.2241283,82.79,278.7349714,-474.1561391,-0.898108511,-0.045790207,-0.030800396,279.1858669,0,-278.67681,-0.606423243,0.447155297,-0.228095492,0.051757463,279.012416,1032.06,278.3862313,473.9817884,1.152485611,-0.253676366,0.009534874,278.7836362
1.89,-278.0663744,0.748508549,0.812730115,-0.199169704,-0.002476066,278.5967815,81.52,277.8808872,-474.405139,-0.436320222,-0.04073028,0.014433337,278.506869,0,-277.8524983,0.034871368,-0.947030075,0.188044983,0.031800894,278.5448112,1032.62,277.8815767,475.2447938,0.288973404,0.457992445,0.066826326,278.6798373
1.93,-277.8537791,-0.825224704,0.913301252,0.67781658,0.126473931,278.891412,80.77,277.7389864,-476.1758226,-0.399624478,0.287467172,0.159993806,279.1589997,0,-277.6061866,0.046546088,-1.07180345,-0.61403042,-0.064246732,279.3097211,1032.48,277.5586583,476.8926519,0.046299119,-0.929076982,-0.333480266,279.244948
1.99,-277.652587,0.124745843,1.379525724,-0.44467535,-0.400803093,278.9837938,80.89,277.8602744,-477.2143345,1.254062549,0.41465083,-0.280988016,278.8563348,0,-278.0972826,-1.639019202,-0.233399848,1.06846287,0.044732165,278.8565066,1033.83,278.2878668,477.0941633,-1.944970688,0.957639239,0.461640455,278.9736609
2.31,-278.4174336,2.447572998,-1.957032991,0.279732614,0.719919132,279.2372418,82.27,278.5296882,-476.5750801,1.022209929,-0.980825404,0.69271934,279.581288,0,-278.6706717,-2.767932363,2.28658263,-1.148610441,0.412911234,279.8877206,1033.8,278.82946,475.7557262,-0.614724157,-0.31237509,-0.006747741,280.1486608
2.26,-278.9312363,3.573567792,-2.464667427,0.147530625,-0.403773193,280.3385785,84.27,278.8963174,-474.7894909,0.011670823,0.43046854,-0.737633359,280.4586674,0,-278.7259368,-3.907531484,2.416980621,0.674162651,-0.967796472,280.5101214,1033.27,278.5496889,473.8801426,0.476129126,0.923635865,-1.053730798,280.4941343
1.99,-278.5836536,2.012010109,-2.191873666,1.296521963,-0.924922008,280.3819172,85.66,279.0007784,-473.2252363,-0.793799286,0.753348394,-0.235681529,280.1605903,0,-279.7858334,-1.860380069,1.870025777,-0.697689058,0.501527719,279.972349,1034.07,280.6841997,472.9113547,0.950025032,-1.421433465,1.055882759,279.8899712
1.62,-281.3077319,3.726054558,-1.541355122,-0.011322308,0.784507352,279.9698474,89.1,281.3494952,-472.8368495,-1.01464205,1.456743446,-0.151893618,280.2971466,0,-280.7690834,-1.220357218,1.251921174,0.700912124,-0.857545353,280.8941526,1033.42,279.8198133,472.7519598,1.027910323,-1.324365308,-0.125197342,281.2698792
2.78,-278.8975514,2.080034358,-1.016242021,-0.921459763,0.048587048,281.4866318,86.78,278.31986,-472.4279852,-0.850296497,-0.010625666,0.250968052,281.4980792,0,-278.1937548,-4.51183867,0.889995976,0.108450711,0.465975421,281.2411714,1032.56,278.4521843,471.848341,0.485444064,0.398483333,0.532330292,280.843217
2.63,-278.9901586,0.86328443,-0.796006793,0.718353203,0.391475121,280.4430527,88.87,279.7467922,-471.2625394,-0.905926036,0.847055276,0.318626459,280.1259915,0,-280.6491238,0.057786039,-0.467855153,0.884463824,0.24080551,279.9339236,1033.03,281.494122,471.0276568,-0.14587395,0.618292314,0.119500498,279.9163023
2.64,-281.931634,3.904538488,0.187750605,0.431342898,-0.042073261,280.0900753,91.36,281.6281012,-471.3320118,0.459862897,0.351260565,-0.09829577,280.351083,0,-280.5133966,-0.702136288,0.681388075,0.264260807,-0.27674723,280.5466312,1032.14,278.9088657,472.0112961,0.839045253,0.096255683,-0.411201182,280.6957384
4.79,-277.4052465,0.793886767,1.020946051,-0.126360815,-0.405521414,280.9122959,85.86,276.5519451,-472.6155356,1.207503909,-0.304462335,-0.197265888,281.2178148,0,-276.5716288,-5.528627939,0.628958125,-0.342843451,0.336479216,281.4776628,1031.08,277.2920056,472.6934839,-0.922617797,-0.164905431,0.553888495,281.6281453
4.94,-278.3094887,2.849692446,-1.504035849,0.198681942,0.267931079,281.4372191,88.81,279.2301043,-472.0862413,1.066008059,-0.207888077,-0.497441616,281.3054586,0,-279.8180219,-2.590662167,1.806483022,-0.026724469,-0.691478732,281.3204043,1031.4,280.0050748,471.0147434,-0.840052994,0.385805626,-0.581808823,281.416238
4.94,-279.8321844,5.788301547,-2.007869108,-0.044392063,-0.421408035,281.4575521,90.52,279.4031143,-469.9127659,0.219291512,-0.487676836,-0.147440316,281.4454772,0,-278.8635446,-4.268907978,2.021592756,-0.453470612,0.18318621,281.3811443,1029.7,278.370203,469.1528849,0.460694875,-0.03139658,0.481929882,281.265684
6,-278.0329269,3.681161433,-1.780207828,0.331513577,0.700232483,281.1002272,89.31,277.8637606,-468.8728499,-1.842074049,0.485722682,0.602070166,281.0733705,0,-277.7866652,-3.824790823,-0.074389124,0.271433053,0.324982129,281.0894299,1029.37,277.7173593,468.9976417,1.702678707,-0.179034233,-0.004767729,281.1361222
6.29,-277.650817,1.736463977,1.708510649,-0.391186209,-0.314135678,281.2011642,88.56,277.671036,-469.3833102,-0.258669632,-0.310953469,-0.430048004,281.2719454,0,-277.8617059,-1.45610842,-1.608130991,0.065603494,-0.497653751,281.3579956,1029.11,278.1927159,469.93309,-0.189838641,0.291919848,-0.492549038,281.374662
6.27,-278.489727,2.312718618,1.58606434,0.072983956,-0.487046146,281.2750063,88.88,278.5281299,-470.6020054,0.440722356,-0.291725946,-0.396657999,281.2015371,0,-278.1885193,-1.060754099,-1.554939946,0.053097939,-0.275728624,281.0268441,1029.27,277.5561935,471.3286992,-0.611684491,0.376392604,-0.176073629,280.7964728
6.62,-276.8832399,1.708330767,1.448387466,-0.158008081,-0.054260215,280.5587899,85.14,276.4326246,-471.9918358,0.713897121,-0.453587327,0.02977214,280.4091292,0,-276.3159757,-3.030655721,-1.269624069,0.078045834,0.143406329,280.3948033,1028.95,276.4444716,472.4429579,-0.924007547,0.422864547,0.179384635,280.3843288
7.23,-276.6217678,2.580607107,0.528840687,0.329488662,0.09992744,280.3129039,85.28,276.6950399,-472.5823826,1.028550355,-0.050995134,-0.03813743,280.2279249,0,-276.6443884,-3.600256395,0.516355732,-0.232329851,-0.141940782,280.1025597,1028.54,276.5552209,472.4090244,-0.380199394,-0.064085411,0.058707154,279.9613324
8.03,-276.5153058,4.82330991,-0.778221601,0.097366637,0.295333502,280.1075174,85.09,276.5279347,-472.0124945,-0.316703755,0.07526826,0.319931734,280.4960636,0,-276.5087675,-4.596450145,0.52689369,-0.126399916,-0.002228722,280.7069526,1028.45,276.3632363,471.5329741,0.566449809,-0.003372697,-0.513929545,280.5046421
8.29,-276.0759828,4.733832733,0.064939122,0.321163459,-0.660983149,279.9070307,83.96,275.7345148,-471.1287288,-0.131853747,0.429646726,-0.310155575,279.3665766,0,-275.4672448,-4.350786474,-0.031650504,0.27398547,0.435838753,279.1398575,1026.82,275.3504357,470.9576269,0.160382863,-0.031223995,0.996139783,279.3866387
8.76,-275.359885,3.60826065,0.017334056,-0.425619703,0.933563394,279.9863466,83.6,275.3974507,-471.1463177,-0.182970365,-1.066462376,-0.037697032,280.6359967,0,-275.3610071,-3.155737444,-0.449730081,-0.521536312,-1.070398971,280.5584099,1026.36,275.2025935,471.7308781,-0.73106535,1.542396631,-1.263255172,279.8784523
9.06,-274.9407896,3.559227624,-0.828516662,1.783881999,0.543398321,278.9427983,81.7,274.6326463,-472.595158,-0.132247613,-0.296806587,1.362439043,278.7291268,0,-274.3367721,-3.964449981,0.978653929,-2.317490848,0.889854086,278.750205,1025.67,274.094685,473.4599507,2.201670027,-2.26127085,-0.56233474,278.7372998
9.21,-273.9307277,4.050180268,2.448894785,-0.519214252,-1.39206713,278.5529341,80.3,273.8535156,-473.95584,1.26025843,1.833911984,-1.210205067,278.518359,0,-273.8528963,-6.255323182,-1.266156892,2.863406382,-0.064475316,278.5754453,1025.01,273.9040888,473.7605598,-4.266340726,1.759592405,1.142118774,278.709981
8.99,-273.9849819,6.633857272,-3.567448164,-0.392746949,1.393565644,278.9077541,81.54,274.0927534,-472.7403375,3.616046783,-3.112047549,0.603653573,279.0799314,0,-274.2441718,-8.425492865,5.821039324,-1.739356007,-0.595889556,279.1838709,1023.96,274.4615835,471.0308805,-1.32275766,1.946441438,-1.372870109,279.2167223
8.16,-274.7557691,8.177351454,-6.254112133,3.228099671,-1.41120536,279.1756355,84.48,275.1106277,-469.020772,-1.523423012,1.561637678,-0.747862957,279.0997926,0,-275.4740134,-7.252030036,5.667340527,-2.157815426,0.205914969,279.0106034,1023.55,275.7677057,467.2361783,3.751417036,-3.261789229,1.123743475,278.9327447
7.81,-275.923555,6.897347295,-2.746356424,-0.770588345,1.462258629,278.8908939,87.37,275.9262342,-466.1589102,-4.003827764,1.72652731,0.953918287,278.9260582,0,-275.8267269,-4.380101658,-1.744016122,3.177364207,-0.329331222,279.1028117,1022.59,275.7100283,466.0392395,0.609000083,2.353791846,-1.472913427,279.3508537
7.83,-275.6390728,3.660286117,2.122884379,-0.264593524,-1.523521882,279.4740177,87.22,275.617244,-466.7830649,2.265940333,-2.877082755,-0.315161763,279.3121251,0,-275.5958188,-2.378793832,0.688044249,-2.817775333,1.175218255,278.9291255,1022.81,275.5147734,467.979601,-0.661123379,-0.077699933,1.492193972,278.562255
7.78,-275.3396998,2.826521691,-0.857126832,2.297879119,0.322616947,278.5298089,85.14,275.0700392,-469.0775369,-0.204565112,1.520613108,-1.259724601,279.0911743,0,-274.7307967,-3.089734985,0.022697747,-0.541933677,-1.291451686,279.6312193,1022.11,274.3744242,469.6352726,0.095165976,-1.494080895,-0.23395661,279.7331747
7.65,-274.0899918,2.804165624,0.065827784,-1.036657041,0.699396841,279.2072586,83.64,273.9848712,-469.5169148,0.130026586,-0.339872453,0.937976223,278.4439133,0,-274.1230028,-4.586625901,0.131011491,0.278508532,0.472886943,277.8272218,1021.21,274.4592728,468.9261074,-0.202424861,0.700658232,-0.223584458,277.549971
7.76,-274.8330698,5.058639475,-0.197599444,0.678365824,-0.590945804,277.6446098,85.13,275.0426244,-468.2612034,0.244129687,0.566406341,-0.343950044,277.881993,0,-274.9563304,-3.943475834,0.201942486,0.479530538,0.199558825,278.0187744,1020.72,274.5880659,467.8803479,-0.322718866,0.279668012,0.325066891,277.9695701
7.82,-274.0888477,4.314563533,-0.272795391,0.018121447,0.359746091,277.489212,83.64,273.6624517,-467.9135014,0.269319412,-0.151673004,0.26068531,277.512718,0,-273.4592315,-4.761883506,0.605209727,-0.322249363,0.267961586,277.670193,1019.5,273.5098526,468.2205263,0.763998716,-0.317648905,-0.042622906,277.3658942
7.63,-273.727168,3.884008157,0.934688393,-0.187781219,-0.226601488,276.9528541,83.65,273.9618916,-468.5008754,0.911076973,0.555714351,-0.381004493,277.103197,0,-274.0787827,-4.414227971,-9.10E-04,0.783827543,0.323247612,277.386846,1019.66,274.0225167,468.4749615,-1.439172454,0.177644414,0.545945511,277.8781043
7.69,-273.8461581,5.033921621,-0.609530645,-1.314357958,0.168583837,278.2575412,84.12,273.682664,-468.0291713,2.244373042,-1.494574764,-0.58531479,278.3020238,0,-273.6674096,-6.079773044,2.338479147,0.37685065,-0.903283951,277.9351368,1018.6,273.8552752,467.2519169,-1.649001684,1.85364836,-0.494581417,277.7827426
7.73,-274.1836539,6.186924472,-2.906482066,0.656835095,0.297710134,277.6786663,86.25,274.5028306,-466.3569509,0.856061328,-1.381657232,0.957426943,277.6722892,0,-274.6555935,-5.679361066,3.161775138,-1.829720369,1.189907069,277.8129927,1018.44,274.5648732,465.551937,0.147188856,-0.70016958,0.880309766,277.9958607
7.88,-274.2843474,5.947166126,-3.053540103,0.878093016,0.256239069,278.1363893,87.17,273.9806591,-464.9350396,-1.060944231,1.366900316,-0.422909948,278.2413343,0,-273.8491506,-6.363484388,2.64237065,0.320538414,-1.067725485,278.3174514,1017.06,274.0047306,464.4789128,1.801533579,-0.777052626,-0.964312427,278.516188
7.83,-274.4085468,5.600975839,-1.590115859,-0.524041059,0.010752923,278.7409749,88.82,274.8759663,-464.1009157,-1.639911199,0.12846643,0.632164941,278.9242292,0,-275.1708527,-4.712108311,0.747804003,-0.169113281,0.683015606,278.6212547,1017.71,275.1415764,463.7553606,0.779528347,0.226582867,0.123193707,277.6837581
7.64,-274.8183198,5.185831247,-0.586643171,0.991957413,-0.039984441,276.9071587,89.07,274.4017505,-463.4646154,-0.681155606,0.867402341,-0.096226395,278.0428445,0,-274.1414644,-5.121001838,-0.458270839,0.352896933,-0.330702831,279.6985429,1015.76,274.1836003,463.256401,0.074199609,-0.280273351,-0.151108692,278.6771811
7.53,-274.4900302,4.597215589,0.720918977,-0.900301787,0.660453361,276.9417441,90.35,274.875695,-463.0660328,1.266514881,-1.882528003,1.090895459,278.0654555,0,-275.1264375,-4.357712204,1.658852353,-2.541757125,0.64162235,279.7254321,1016.08,275.113224,462.717965,1.966380558,-3.269867806,-0.520219776,280.072518
7.44,-274.8361924,5.628416926,1.614988572,-1.637182222,-2.609757079,279.2797262,89.28,274.392805,-462.0553827,0.665790522,0.761250679,-2.373428566,277.8889651,0,-273.9193382,-4.91828289,-0.897066798,3.861175808,-1.394121646,277.2676337,1015.11,273.5564406,461.1551282,-2.86498206,5.57399786,0.496535537,277.1928798
7.68,-273.4372199,1.902458102,-4.974965777,3.29481534,3.30624964,277.5886626,88.48,273.6530424,-460.45251,-5.765307034,-1.62586538,4.291698783,278.3789412,0,-274.1794462,-0.226797289,0.042959522,-7.084068274,2.223759996,279.2235923,1015.43,274.8186168,460.6203175,8.164215513,-6.386933988,-1.366046883,279.5798311
7.55,-275.2424892,0.158197067,7.276685513,0.383669048,-4.506971917,279.4809095,87.63,275.1502678,-462.2135296,-7.480837964,7.345615896,-3.960015154,278.7884991,0,-274.4446583,5.49268838,-11.08245472,3.594549336,-1.204958992,277.6448343,1015.67,273.2924595,465.2877405,3.886499937,-4.689288774,1.65871805,276.2338708
7.71,-272.0152522,-4.280093407,12.36274997,-6.507166832,3.536092286,274.6136701,76.76,270.8912431,-469.2605621,0.478174262,-2.295477866,3.555038286,273.3915843,0,-270.0195997,3.76690924,-12.18673423,3.66185219,1.787440337,272.9901322,1015.56,269.33731,473.1411797,-4.802074753,5.286016333,-0.592550761,273.1901195
8.31,-268.7432363,-4.279114931,10.47654266,-0.798575013,-2.11796843,273.772352,68.32,268.2055416,-475.9998965,7.797108317,-4.677242137,-1.772743375,274.7672321,0,-267.7737972,-0.353476132,-4.996440118,-1.391082092,-0.05971359,274.5745091,1014.62,267.5187508,477.3802926,-7.209660996,2.28586811,1.326104402,273.318645
8.79,-267.4697051,1.346932199,-2.406712008,4.517867758,1.230588212,271.571029,65.48,267.5883654,-477.4055342,2.070218086,2.467796745,-0.284439595,271.0435935,0,-267.7754031,-4.550643232,3.877937758,-1.86532279,-1.233660022,271.5470914,1014.63,267.9000995,476.5591869,3.155538279,-4.528929984,-0.575340951,272.1194463
9.57,-267.85185,6.72648881,0.5373422,-3.025290188,1.268946856,271.9143623,65.75,267.5999495,-475.3476665,-1.383352218,1.810677959,1.650274699,271.4201165,0,-267.2251086,-7.606192186,-0.981041557,4.281380527,-0.033901544,271.5648634,1013.31,266.8876945,474.0989329,0.389785234,1.220073613,-1.880401836,272.5939156
